name,subType,budgetType,project,plan,department,division,page,value,id
"(8) วัสดุสำนักงาน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,300000,1_352_10
"(9) วัสดุคอมพิวเตอร์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,454400,1_352_11
2. งบลงทุน,รวม,รวม,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,6926000,1_352_12
2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,6926000,1_352_13
"2.1.1 ค่าครุภัณฑ์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,6926000,1_352_14
"2.1.1.1 ครุภัณฑ์คอมพิวเตอร์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,6926000,1_352_15
"(1) โครงการปรับปรุงระบบงานพัสดุเครื่องราชอิสริยาภรณ์
สำนักเลขาธิการคณะรัฐมนตรี แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 1 ระบบ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,5000000,1_352_16
"(2) โครงการปรับปรุงระบบทะเบียนฐานันดร สำนักเลขาธิการคณะรัฐมนตรี
แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 1 ระบบ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,1926000,1_352_17
"วงเงินทั้งสิ้น
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,9630000,1_352_18
"ปี 2554 ตั้งงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,1926000,1_352_19
"ปี 2565 ผูกพันงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,7704000,1_352_20
3. งบรายจ่ายอื่น,รวม,รวม,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,475005500,1_352_21
"1) ค่าสร้างเครื่องราชอิสริยาภรณ์
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,415745000,1_352_22
"2) ค่าซ่อมเครื่องราชอิสริยาภรณ์
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,51648000,1_352_23
"3) ค่าใช้จ่ายในการพัฒนาประสิทธิภาพการปฏิบัติงานเกี่ยวกับการประสานงาน
กับส่วนราชการในพระองค์
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,112500,1_352_24
"4) โครงการดูแลและพัฒนาศักยภาพนักเรียนทุนพระราชทานในโครงการ
ทุนการศึกษา สมเด็จพระบรมโอรสาธิราชฯ สยามมกุฎราชกุมาร
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การประสานงานกับส่วนราชการในพระองค์และการขอ
พระราชทานเครื่องราชอิสริยาภรณ์
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการคณะรัฐมนตรี,352,7500000,1_352_25
"รายการบุคลากรภาครัฐ
",รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,352839200,1_363_0
1. งบบุคลากร,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,322379500,1_363_1
1.1 เงินเดือนและค่าจ้างประจำ,1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,282416600,1_363_2
"1.1.1 เงินเดือน
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,250817400,1_363_3
"1.1.2 ค่าจ้างประจำ
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,31599200,1_363_4
1.2 ค่าตอบแทนพนักงานราชการ,1.2 ค่าตอบแทนพนักงานราชการ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,39962900,1_363_5
2. งบดำเนินงาน,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,30459700,1_363_6
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,30459700,1_363_7
"(1) ค่าเช่าบ้าน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,516000,1_363_8
"(2) ค่าตอบแทนพิเศษสำหรับข้าราชการและลูกจ้างประจำที่ได้รับ
เงินเดือนเต็มขั้น
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,206500,1_363_9
"(3) ค่าตอบแทนผู้ช่วยรัฐมนตรี
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,21200000,1_363_10
"(4) ค่าตอบแทนผู้แทนการค้าไทย
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,6994600,1_363_11
"(5) เงินสมทบกองทุนประกันสังคม
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,1471100,1_363_12
"(6) เงินสมทบกองทุนเงินทดแทน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,363,71500,1_363_13
"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
",รวม,รวม,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,5184510100,1_367_0
1. งบลงทุน,รวม,รวม,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2618857700,1_367_1
1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2618857700,1_367_2
"1.1.1 ค่าครุภัณฑ์
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2405395400,1_367_3
"1.1.1.1 ครุภัณฑ์ยานพาหนะและขนส่ง
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2405395400,1_367_4
"(1) รถโดยสาร ขนาด 12 ที่นั่ง (ดีเซล) ปริมาตรกระบอกสูบไม่ต่ำกว่า
2,400 ซีซี หรือกำลังเครื่องยนต์สูงสุดไม่ต่ำกว่า 90 กิโลวัตต์
สำนักเลขาธิการนายกรัฐมนตรี แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 1 คัน
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,1364000,1_367_5
"(2) เฮลิคอปเตอร์ติดตามในขบวนเสด็จพระราชดำเนิน จำนวน 2 เครื่อง
รวมทั้งค่าใช้จ่ายอื่นที่จำเป็น แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,967335100,1_367_6
"วงเงินทั้งสิ้น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2802085100,1_367_7
"ปี 2562 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,549441100,1_367_8
"ปี 2563 ตั้งงบประมาณ
น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,786153300,1_367_9
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,967335100,1_367_10
"ปี 2565 ผูกพันงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,499155600,1_367_11
"(3) เฮลิคอปเตอร์พระราชพาหนะ จำนวน 3 เครื่อง รวมทั้งค่าใช้จ่ายอื่นที่จำเป็น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,142554500,1_367_12
"วงเงินทั้งสิ้น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2970932600,1_367_13
"ปี 2561 ตั้งงบประมาณ
น น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,662746000,1_367_14
"ปี 2562 ตั้งงบประมาณ
บ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,1275400000,1_367_15
"ปี 2563 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,890232100,1_367_16
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,142554500,1_367_17
"(4) เครื่องบินรับ-ส่ง บุคคลสำคัญ จำนวน 1 เครื่อง รวมทั้งค่าใช้จ่ายอื่น
ที่จำเป็น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,325068300,1_367_18
"วงเงินทั้งสิ้น
บ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,3279745400,1_367_19
"ปี 2561 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,712651000,1_367_20
"ปี 2562 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,1363900000,1_367_21
"ปี 2563 ตั้งงบประมาณ
บ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,878126100,1_367_22
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,325068300,1_367_23
"(5) เครื่องบินรับ-ส่ง บุคคลสำคัญ จำนวน 3 เครื่อง รวมทั้งค่าใช้จ่ายอื่น
ที่จำเป็น แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,969073500,1_367_24
"วงเงินทั้งสิ้น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,2703688500,1_367_25
"ปี 2562 ตั้งงบประมาณ
ะ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,529420000,1_367_26
"ปี 2563 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,555760000,1_367_27
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,969073500,1_367_28
"ปี 2565 ผูกพันงบประมาณ
บ บ
น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,649435000,1_367_29
"1.1.2 ค่าที่ดินและสิ่งก่อสร้าง
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,213462300,1_367_30
"1.1.2.1 ค่าก่อสร้างอื่นๆ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,213462300,1_367_31
"(1) โรงเก็บเครื่องบินพระที่นั่ง 1 หน่วยบินเดโชชัย 3
แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร 1 หลัง
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,76931400,1_367_32
"วงเงินทั้งสิ้น
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,281800000,1_367_33
"ปี 2562 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,56519000,1_367_34
"ปี 2563 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,148349600,1_367_35
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,76931400,1_367_36
"(2) โรงเก็บเครื่องบินพระที่นั่ง 2 หน่วยบินเดโชชัย 3
แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร 1 หลัง
",1.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,1. งบลงทุน,"ผลผลิต : การบริหารจัดการของรัฐบาลด้านความมั่นคง
","7.2 แผนงานพื้นฐานด้านความมั่นคง
",สำนักนายกรัฐมนตรี,สำนักเลขาธิการนายกรัฐมนตรี,367,41530900,1_367_37
